genotype,run_no,plate_no,well_no,file_column,no_segments,sum_area_gap_fd,t_end,t_start,tphase_residuals_fd,tphase_residuals_fd_normalized,tphase_rsquared_fd
YOL071W,36,A,35,35,1.000000000e+00,4.804141880e-02,4.642335092e+02,1.663747914e+02,1.255963709e-06,8.373091391e-08,9.165417827e-01
YOL071W,36,A,35,35,2.000000000e+00,-1.563279172e-02,1.506474204e+03,7.492658097e+02,8.501597923e-07,2.237262611e-08,9.918734391e-01
YMR198W,29,B,29,129,2.000000000e+00,-2.740951983e-02,1.306519825e+03,6.235160036e+02,3.661440011e-07,1.076894121e-08,9.956847799e-01
YHL026C,4,B,64,164,2.000000000e+00,-1.809155703e-02,1.221728408e+03,5.661104614e+02,1.127834134e-06,3.417679193e-08,9.912522348e-01
YCR046C,48,A,90,90,1.000000000e+00,3.403054382e-02,2.893670384e+02,1.230256072e+02,5.843235576e-07,7.304044471e-08,7.821193178e-01
YCR046C,48,A,90,90,3.000000000e+00,5.577795356e-03,1.632536030e+03,4.363621913e+02,6.630375468e-07,1.105062578e-08,9.962044802e-01
YNL140C,50,A,7,7,2.000000000e+00,-1.777717189e-02,1.273234566e+03,6.112708892e+02,2.189807254e-06,6.635779557e-08,9.811713368e-01
YEL043W,16,A,15,15,1.000000000e+00,-2.854314534e-02,9.306570966e+02,5.886336181e+02,2.047577485e-06,1.204457344e-07,9.580920232e-01
YDL041W,10,B,14,114,1.000000000e+00,-2.332087343e-02,9.748899546e+02,6.009576457e+02,1.842727591e-06,1.023737550e-07,9.675527661e-01
YPL215W,36,A,91,91,1.000000000e+00,1.672171350e-03,1.137239431e+03,4.217503901e+02,7.756430314e-07,2.216122947e-08,9.861457038e-01
YPL215W,36,A,91,91,1.000000000e+00,-2.890797292e-02,1.616068235e+03,1.272559611e+03,1.903974430e-06,1.119984959e-07,9.235379397e-01
YOR190W,34,A,24,24,2.000000000e+00,-1.084655681e-02,1.272144084e+03,5.461050487e+02,1.344374611e-06,3.734373920e-08,9.903765991e-01
BY4741,2,B,71,171,2.000000000e+00,2.407127609e-02,1.281558555e+03,6.072831396e+02,6.567650458e-07,1.931661899e-08,9.942479316e-01
YIL168W,4,A,31,31,1.000000000e+00,-2.697209067e-02,9.251949080e+02,5.750787559e+02,2.667380877e-06,1.481878265e-07,9.547299958e-01
BY4741,16,B,71,171,1.000000000e+00,-3.552580854e-02,9.009189753e+02,5.606566378e+02,2.452806978e-06,1.442827634e-07,9.485185525e-01
YLR114C,25,B,45,145,1.000000000e+00,-2.654865993e-02,1.097610959e+03,7.226015208e+02,1.714241780e-06,9.523565446e-08,9.410553738e-01
YKL044W,22,A,41,41,1.000000000e+00,-4.326268196e-02,8.439681918e+02,5.605821773e+02,3.066047214e-06,2.190033724e-07,9.088426018e-01
YDR230W,13,B,49,149,1.000000000e+00,-8.694760455e-03,5.033578451e+02,2.753349236e+02,7.969835875e-08,6.641529895e-09,9.466832498e-01
YDR230W,13,B,49,149,1.000000000e+00,-1.776374049e-02,8.895901923e+02,6.005248547e+02,9.274425248e-07,6.624589463e-08,9.763831293e-01
YML122C,44,A,59,59,1.000000000e+00,1.024449991e-02,4.231108275e+02,2.552885384e+02,1.739281232e-07,1.932534702e-08,9.734875514e-01
YML122C,44,A,59,59,2.000000000e+00,1.182729063e-02,1.607202065e+03,7.515036737e+02,1.360539612e-06,3.164045610e-08,9.890545156e-01
YKL070W,22,A,61,61,1.000000000e+00,-6.935998730e-03,8.190499853e+02,4.885389375e+02,1.603014784e-06,1.001884240e-07,9.653970899e-01
YMR209C,43,B,99,199,1.000000000e+00,-1.838417368e-02,9.359416542e+02,5.870878227e+02,1.707499747e-06,1.004411616e-07,9.645031863e-01
YMR172C-A,29,A,4,4,1.000000000e+00,6.112340729e-03,2.886168624e+02,2.053947378e+02,3.864236001e-08,9.660590003e-09,1.743219127e-01
YMR172C-A,29,A,4,4,2.000000000e+00,-2.692722668e-02,1.069240946e+03,4.357955040e+02,1.792482018e-06,5.601506306e-08,9.874137519e-01
YJR107W,46,A,30,30,2.000000000e+00,1.294173970e-03,1.216432732e+03,5.475994745e+02,1.169493439e-06,3.543919513e-08,9.894168344e-01
YGR252W,49,A,76,76,1.000000000e+00,1.944422007e-02,7.401793068e+02,3.506854843e+02,5.242667041e-07,2.621333520e-08,9.433801029e-01
YGR252W,49,A,76,76,1.000000000e+00,-1.259440124e-02,1.788072717e+03,1.530522973e+03,7.397533385e-07,5.690410296e-08,9.174267260e-01
YKR015C,23,A,86,86,2.000000000e+00,-1.643533139e-02,1.261048219e+03,5.610947792e+02,1.061581753e-06,3.033090723e-08,9.906762548e-01
YJL047C,21,B,76,176,2.000000000e+00,-1.602213367e-02,1.349733919e+03,6.346126407e+02,9.118615637e-07,2.532948788e-08,9.921525130e-01
YLR451W,25,A,55,55,1.000000000e+00,-2.770774693e-02,8.536731533e+02,5.316582491e+02,2.301229899e-06,1.438268687e-07,9.563624583e-01
YHR066W,51,A,21,21,1.000000000e+00,-1.287697780e-02,1.077997994e+03,7.349602832e+02,1.452737249e-06,8.545513230e-08,9.642447754e-01
YLR346C,45,A,52,52,1.000000000e+00,-2.355331548e-02,9.829791477e+02,6.489313859e+02,2.344815802e-06,1.379303413e-07,9.567113510e-01
YLL033W,51,A,36,36,1.000000000e+00,-3.687625372e-02,9.880503308e+02,6.036567813e+02,1.594468141e-06,8.391937584e-08,9.542197137e-01
YBL062W,7,A,52,52,1.000000000e+00,-1.741526767e-02,1.024042286e+03,6.721261797e+02,1.862850446e-06,1.034916914e-07,9.658954468e-01
YCL062W,2,B,18,118,2.000000000e+00,-3.421641530e-02,1.446551509e+03,5.206816154e+02,9.129606857e-07,1.984697143e-08,9.921825312e-01
YNL203C,31,B,17,117,2.000000000e+00,-8.498054631e-03,1.199714578e+03,5.009264075e+02,1.045093802e-06,3.073805301e-08,9.914194504e-01
YOR211C,34,B,40,140,1.000000000e+00,-4.623568250e-02,1.060498996e+03,7.143179870e+02,1.745218574e-06,9.695658747e-08,9.404843330e-01
BY4741,10,A,88,88,2.000000000e+00,-8.477503320e-03,1.311871257e+03,5.789484636e+02,1.438363643e-06,3.887469307e-08,9.912725016e-01
YOR252W,34,A,74,74,1.000000000e+00,-2.358330412e-02,8.275994257e+02,5.149389421e+02,2.158352384e-06,1.348970240e-07,9.573066580e-01
YLR181C,25,A,92,92,1.000000000e+00,5.274885173e-03,4.335349282e+02,2.813011481e+02,3.602270239e-08,5.146100342e-09,1.531100308e-02
YLR181C,25,A,92,92,1.000000000e+00,-1.292002793e-02,8.590253695e+02,5.526631362e+02,1.469218608e-06,9.794790722e-08,9.685337689e-01
YOR139C,33,B,85,185,2.000000000e+00,-5.457231230e-03,1.229317963e+03,4.789652205e+02,1.939477298e-06,5.103887625e-08,9.862751367e-01
YOL002C,35,B,73,173,1.000000000e+00,-3.763814384e-02,9.413905979e+02,6.095095225e+02,2.889426742e-06,1.699662789e-07,9.391442946e-01
YDL069C,10,B,36,136,1.000000000e+00,-1.999705100e-02,9.897231612e+02,6.140457341e+02,2.114560516e-06,1.112926587e-07,9.558135772e-01
YNL165W,31,A,45,45,1.000000000e+00,-2.611046090e-02,8.240720156e+02,4.891233876e+02,2.694955447e-06,1.585267910e-07,9.501616934e-01
YPL174C,37,B,26,126,1.000000000e+00,8.284436166e-04,4.142861638e+02,2.819134489e+02,7.454689502e-09,1.242448250e-09,9.592422583e-01
YPL174C,37,B,26,126,1.000000000e+00,-3.000453256e-02,9.227013303e+02,5.703842301e+02,2.039524996e-06,1.133069442e-07,9.470890400e-01
YHR139C-A,6,A,60,60,1.000000000e+00,1.661607879e-02,1.014112180e+03,6.573432889e+02,1.875201442e-06,1.041778579e-07,9.648419960e-01
YGR049W,19,B,38,138,1.000000000e+00,-2.672574719e-02,8.461245533e+02,5.200926717e+02,2.224521278e-06,1.390325799e-07,9.536481779e-01
YPR007C,48,A,48,48,2.000000000e+00,3.902499597e-03,1.278019722e+03,5.746522184e+02,9.214141476e-07,2.632611850e-08,9.931965113e-01
YGR197C,20,A,42,42,1.000000000e+00,4.930626859e-03,2.979294405e+02,1.393453592e+02,3.310254389e-07,4.137817986e-08,7.617428221e-01
YGR197C,20,A,42,42,2.000000000e+00,-4.173777323e-02,1.135145000e+03,4.466238404e+02,1.728846056e-06,5.084841340e-08,9.878481817e-01
YPL184C,37,A,18,18,1.000000000e+00,3.143214946e-03,3.612344911e+02,1.609350073e+02,1.233234992e-07,1.233234992e-08,9.168356509e-01
YPL184C,37,A,18,18,1.000000000e+00,-2.862589733e-02,8.312465700e+02,4.916116273e+02,1.769562910e-06,1.040919359e-07,9.614638819e-01
YOR008C,32,B,69,169,2.000000000e+00,-3.689690382e-02,1.261648050e+03,5.552380166e+02,2.359386099e-06,6.553850274e-08,9.742921611e-01
YBL069W,7,B,59,159,1.000000000e+00,8.018356272e-03,4.522867248e+02,3.511545787e+02,8.345142900e-08,1.669028580e-08,5.504542404e-01
YBL069W,7,B,59,159,2.000000000e+00,-3.034282449e-02,1.353385322e+03,6.010240136e+02,1.162535226e-06,3.141987098e-08,9.913324252e-01
YBR197C,9,A,26,26,2.000000000e+00,-8.987714903e-03,1.308300096e+03,6.238820866e+02,8.748539065e-07,2.573099725e-08,9.925082602e-01
YLR119W,25,A,47,47,1.000000000e+00,3.206610083e-02,5.376989989e+02,1.973738110e+02,7.084646498e-07,4.167439117e-08,8.930074705e-01
YLR119W,25,A,47,47,1.000000000e+00,-2.367640141e-02,1.018261519e+03,7.166065718e+02,2.248500555e-06,1.499000370e-07,9.375200086e-01
YMR173W-A,29,B,6,106,1.000000000e+00,-1.861777141e-02,6.837230288e+02,4.800732806e+02,5.818235369e-07,5.818235369e-08,9.617335629e-01
YMR173W-A,29,B,6,106,1.000000000e+00,3.497486318e-02,1.050876392e+03,8.934861432e+02,8.059030515e-07,1.007378814e-07,7.293745228e-01
YCR025C,5,B,11,111,2.000000000e+00,2.557031324e-02,5.506995743e+02,1.777936138e+02,4.865064132e-07,2.560560069e-08,9.784956292e-01
YCR025C,5,B,11,111,2.000000000e+00,-6.073252711e-03,1.379025937e+03,6.712358441e+02,8.284691323e-07,2.367054664e-08,9.930036923e-01
YNL249C,30,B,81,181,1.000000000e+00,-6.237240929e-03,1.542596192e+02,8.416834000e+01,1.024688029e-07,3.415626762e-08,-6.243778685e-03
YNL249C,30,B,81,181,1.000000000e+00,4.308001920e-02,6.274174815e+02,2.656441998e+02,3.618968596e-06,2.010538109e-07,8.756508427e-01
YNL249C,30,B,81,181,1.000000000e+00,-3.125648286e-02,1.225645006e+03,9.098365746e+02,2.084985632e-06,1.303116020e-07,9.458336762e-01
YBL089W,7,A,75,75,1.000000000e+00,1.150816677e-02,3.705059124e+02,1.441699101e+02,2.384036645e-07,2.167306041e-08,9.721353220e-01
YBL089W,7,A,75,75,1.000000000e+00,-7.006945707e-02,1.227038740e+03,8.145232953e+02,3.986822093e-06,1.898486711e-07,9.126074905e-01
YMR044W,28,B,78,178,2.000000000e+00,-2.583572227e-02,1.199643039e+03,5.221450709e+02,1.115032027e-06,3.378884931e-08,9.912240555e-01
YNL057W,31,B,86,186,1.000000000e+00,-3.115962914e-02,8.078790615e+02,5.271494824e+02,1.975968197e-06,1.411405855e-07,9.469223291e-01
YNR010W,32,B,34,134,1.000000000e+00,-1.049508681e-02,9.891360837e+02,5.314422041e+02,1.634642265e-06,7.107140284e-08,9.640131686e-01
YPL069C,51,A,56,56,1.000000000e+00,1.428604506e-02,3.647127150e+02,2.132101691e+02,2.975222000e-07,3.719027501e-08,9.559944987e-01
YPL069C,51,A,56,56,2.000000000e+00,-4.358252545e-02,1.242348737e+03,5.101796102e+02,1.205347998e-06,3.257697293e-08,9.900536111e-01
YDR500C,49,A,57,57,1.000000000e+00,-1.266511500e-02,1.114762095e+03,6.986381766e+02,1.501012351e-06,7.147677862e-08,9.711167713e-01
YML106W,44,B,44,144,1.000000000e+00,-3.228322653e-02,9.238286229e+02,5.805457560e+02,2.433135576e-06,1.431256221e-07,9.433778721e-01
YIL155C,4,A,17,17,2.000000000e+00,-1.383454982e-02,1.242802211e+03,5.533410319e+02,1.332274863e-06,3.806499609e-08,9.911260791e-01
YPR147C,39,A,63,63,2.000000000e+00,2.253283266e-02,1.309675282e+03,5.950239419e+02,7.388557980e-07,2.052377217e-08,9.940585035e-01
YNL280C,30,B,62,162,1.000000000e+00,9.331906260e-03,4.164432418e+02,2.626208906e+02,6.341259503e-08,9.058942147e-09,9.215086305e-01
YNL280C,30,B,62,162,1.000000000e+00,-3.833262617e-02,8.642890244e+02,5.489993744e+02,2.986104486e-06,1.866315304e-07,9.383628663e-01
YFL008W,49,A,68,68,1.000000000e+00,-3.142682966e-02,9.679669969e+02,5.968646355e+02,2.911907006e-06,1.532582635e-07,9.493953315e-01
YDR516C,15,B,64,164,2.000000000e+00,-1.685155039e-02,1.268186703e+03,5.555505352e+02,1.357316287e-06,3.770323018e-08,9.904654938e-01
YGR017W,19,A,18,18,1.000000000e+00,-2.070043756e-02,8.726188571e+02,5.518619724e+02,2.270913713e-06,1.419321071e-07,9.540804321e-01
YDR408C,14,A,83,83,2.000000000e+00,-6.838826310e-03,1.267150369e+03,5.516490355e+02,1.366863396e-06,3.796842765e-08,9.900036080e-01
YDR175C,13,A,8,8,1.000000000e+00,-9.214204617e-03,5.781815519e+02,2.470289246e+02,5.279037958e-07,3.299398724e-08,6.530826387e-01
YDR175C,13,A,8,8,1.000000000e+00,-1.799038100e-02,1.100447358e+03,8.506297932e+02,1.177822231e-06,9.060171006e-08,9.284297389e-01
YLR303W,26,B,87,187,1.000000000e+00,2.380043524e-02,3.281095195e+02,1.679803286e+02,3.919596981e-06,4.899496226e-07,6.909493610e-01
YLR303W,26,B,87,187,2.000000000e+00,-4.640940924e-02,1.161128818e+03,4.852975925e+02,1.478760127e-06,4.349294490e-08,9.874295907e-01
YER153C,42,A,25,25,1.000000000e+00,-1.188131614e-02,1.014949326e+03,6.514233975e+02,1.650458553e-06,9.169214182e-08,9.620391921e-01
YML048W,28,A,9,9,2.000000000e+00,-1.516442734e-02,1.246679385e+03,5.141043259e+02,1.582614633e-06,4.277336846e-08,9.891404240e-01
YJL163C,47,B,72,172,2.000000000e+00,-2.875297801e-02,1.266590064e+03,5.492255362e+02,1.730992471e-06,4.808312419e-08,9.877819491e-01
YLL021W,24,B,36,136,1.000000000e+00,-3.252396760e-02,9.470204675e+02,6.249683397e+02,1.989424325e-06,1.243390203e-07,9.430351408e-01
YOR205C,34,A,37,37,1.000000000e+00,-2.556955651e-02,9.400457318e+02,5.911144027e+02,1.817491650e-06,1.009717583e-07,9.520327341e-01
YOR017W,32,B,79,179,1.000000000e+00,-2.767901362e-02,8.847860208e+02,5.150807989e+02,2.052484883e-06,1.080255202e-07,9.584148480e-01
YNL050C,32,B,24,124,2.000000000e+00,-1.915149417e-02,1.206833275e+03,4.659434911e+02,1.002565112e-06,2.709635437e-08,9.924354915e-01
YDR104C,12,A,47,47,1.000000000e+00,1.446072541e-02,5.375835684e+02,3.093386444e+02,6.750446246e-07,6.136769314e-08,8.977119026e-01
YDR104C,12,A,47,47,2.000000000e+00,-1.921968338e-02,1.421143864e+03,7.458545672e+02,9.824342647e-07,2.889512543e-08,9.910440777e-01
YLR194C,26,A,3,3,2.000000000e+00,-1.448976977e-02,1.278574870e+03,5.721629199e+02,1.330884113e-06,3.802526036e-08,9.900489005e-01
YDR022C,11,B,87,187,1.000000000e+00,-4.268709448e-02,9.055234887e+02,5.606718917e+02,2.952593997e-06,1.736819998e-07,9.371373542e-01
YDR259C,13,A,70,70,1.000000000e+00,-1.123625495e-03,4.245336193e+02,2.725942389e+02,6.705463061e-08,8.381828826e-09,8.404985264e-01
YDR259C,13,A,70,70,1.000000000e+00,-1.096487948e-02,8.736554045e+02,5.563045251e+02,1.392743852e-06,8.704649076e-08,9.675693121e-01
YCL030C,1,B,94,194,1.000000000e+00,-5.554540034e-04,4.149203334e+02,2.997065180e+02,4.779060975e-08,7.965101625e-09,8.949347840e-01
YCL030C,1,B,94,194,1.000000000e+00,-6.732559492e-03,7.987042231e+02,5.491791429e+02,1.230890034e-06,1.025741695e-07,9.696771513e-01
YML094W,44,B,31,131,1.000000000e+00,-3.321800059e-02,1.103490613e+03,7.587190581e+02,2.243396695e-06,1.246331497e-07,9.302944154e-01
YER019W,16,A,53,53,1.000000000e+00,-3.560666720e-02,1.141044544e+03,8.225666048e+02,9.761659820e-07,6.101037388e-08,9.471532820e-01
YOR023C,32,A,84,84,2.000000000e+00,-2.696760765e-02,1.264026960e+03,5.433409750e+02,8.003475512e-07,2.223187642e-08,9.931834371e-01
YPL050C,38,A,29,29,1.000000000e+00,-2.185457632e-02,7.124545770e+02,2.635925499e+02,3.788494889e-07,1.722043131e-08,9.025140242e-01
YPL050C,38,A,29,29,2.000000000e+00,-1.467681282e-02,1.592150225e+03,8.617642699e+02,6.890922232e-07,1.914145064e-08,9.886964449e-01
YGR255C,49,A,78,78,1.000000000e+00,2.000216415e-02,4.627074988e+02,2.823349688e+02,3.296819980e-07,3.663133312e-08,9.236985705e-01
YGR255C,49,A,78,78,1.000000000e+00,-2.446652609e-02,1.173320337e+03,7.834569814e+02,1.650712739e-06,8.687961784e-08,9.505675643e-01
YLR299W,26,B,85,185,2.000000000e+00,7.932634000e-05,1.256594690e+03,5.330438033e+02,1.859878619e-06,5.166329498e-08,9.865698421e-01
YOL027C,35,B,93,193,1.000000000e+00,-3.436417635e-02,9.410150119e+02,5.916874593e+02,2.785585668e-06,1.547547593e-07,9.365933383e-01
YOL056W,36,B,21,121,1.000000000e+00,-1.987896563e-03,4.301118933e+02,2.061021749e+02,1.161418733e-07,1.055835212e-08,9.473694372e-01
YOL056W,36,B,21,121,2.000000000e+00,-2.079978793e-02,1.271434319e+03,5.479468608e+02,7.154216397e-07,1.987282333e-08,9.938378313e-01
YPR153W,39,B,68,168,1.000000000e+00,-3.370314069e-02,9.008539004e+02,5.644876298e+02,2.372211017e-06,1.395418245e-07,9.514850698e-01
YFR019W,48,A,13,13,1.000000000e+00,1.454681772e-02,5.484940369e+02,3.649272870e+02,1.536773485e-07,1.707526095e-08,3.166207402e-01
YFR019W,48,A,13,13,2.000000000e+00,-4.752828675e-02,1.489631242e+03,6.879703810e+02,1.290019231e-06,3.225048078e-08,9.895092048e-01
YGR107W,19,A,75,75,2.000000000e+00,-2.738853196e-02,1.182847281e+03,4.724078952e+02,1.631209755e-06,4.531138209e-08,9.891152368e-01
YIL113W,3,A,85,85,1.000000000e+00,-1.658481059e-02,8.583959657e+02,5.320422677e+02,1.658529532e-06,1.036580958e-07,9.650142363e-01
YLR443W,41,B,43,143,1.000000000e+00,-7.584351562e-03,8.777269421e+02,5.369518296e+02,1.696339419e-06,9.978467171e-08,9.659028308e-01
YNL143C,31,A,59,59,1.000000000e+00,-1.443542417e-02,9.156317354e+02,6.177561343e+02,1.865683670e-06,1.243789113e-07,9.537653287e-01
YNL043C,32,A,19,19,1.000000000e+00,9.687465207e-03,4.028310052e+02,3.115031804e+02,1.395535088e-07,2.791070176e-08,1.343775360e-01
YNL043C,32,A,19,19,1.000000000e+00,-2.756578447e-02,8.853770609e+02,5.552519530e+02,2.399664391e-06,1.411567289e-07,9.480248662e-01
YIL006W,2,B,97,197,2.000000000e+00,-2.085283661e-02,1.317526812e+03,5.625202539e+02,8.497533057e-07,2.296630556e-08,9.936336670e-01
YGR058W,19,B,45,145,1.000000000e+00,-1.531337384e-02,8.949290232e+02,5.524544576e+02,1.860415763e-06,1.094362213e-07,9.644377301e-01
YNL027W,32,B,8,108,2.000000000e+00,-1.822991635e-02,1.239078990e+03,5.306077322e+02,1.331189683e-06,3.803399094e-08,9.891288422e-01
YLR068W,25,A,10,10,1.000000000e+00,6.272534034e-03,3.930221063e+02,1.632346555e+02,7.662147274e-08,6.965588431e-09,9.197434255e-01
YLR068W,25,A,10,10,1.000000000e+00,-1.297611180e-02,1.061888733e+03,6.016480563e+02,1.445638158e-06,6.285383294e-08,9.588703760e-01
YML070W,44,B,26,126,2.000000000e+00,4.780087407e-03,1.316342470e+03,6.013704167e+02,7.926331484e-07,2.264666138e-08,9.929111971e-01
YDL151C,10,A,97,97,2.000000000e+00,-1.689477906e-03,1.580842160e+03,6.488340480e+02,2.211247370e-07,4.704781638e-09,9.978448650e-01
YHR188C,43,B,74,174,1.000000000e+00,-1.333413838e-02,1.065708944e+03,6.796898429e+02,1.875327705e-06,9.376638523e-08,9.562582370e-01
YIL156W,4,A,18,18,2.000000000e+00,-1.960890416e-02,1.225407608e+03,5.510357684e+02,1.564851443e-06,4.602504245e-08,9.896615846e-01
YOL108C,43,B,21,121,1.000000000e+00,-1.783858591e-02,8.987722983e+02,5.738064017e+02,1.828241331e-06,1.142650832e-07,9.592663041e-01
YPR047W,38,A,93,93,2.000000000e+00,-7.019454000e-03,1.380167308e+03,6.278408354e+02,7.691242339e-07,2.024011142e-08,9.838694360e-01
YIL137C,4,B,4,104,1.000000000e+00,-3.459475901e-04,3.988342550e+02,2.437907680e+02,3.177765336e-07,4.539664765e-08,-6.719251368e-01
YIL137C,4,B,4,104,3.000000000e+00,-2.791203693e-02,8.521833447e+02,4.425167963e+02,9.370439430e-06,4.685219715e-07,8.843904000e-01
BY4741,6,B,5,105,1.000000000e+00,-2.023291328e-02,9.500616408e+02,5.829966747e+02,2.175027605e-06,1.208348670e-07,9.595822144e-01
YDR083W,12,B,30,130,1.000000000e+00,3.867281029e-02,5.482861184e+02,2.878309372e+02,1.307143032e-06,1.005494640e-07,7.734677694e-01
YDR083W,12,B,30,130,1.000000000e+00,-3.838349915e-02,1.232358271e+03,8.454605507e+02,1.934297482e-06,1.018051306e-07,9.467116928e-01
YIL045W,3,B,51,151,2.000000000e+00,-1.373305796e-02,1.263360597e+03,5.699648529e+02,9.924344588e-07,2.835527025e-08,9.924431334e-01
YER057C,16,B,81,181,1.000000000e+00,-2.563747628e-02,4.991112053e+02,1.700730160e+02,6.354578686e-07,3.971611679e-08,9.746402145e-01
YER057C,16,B,81,181,1.000000000e+00,-3.044383552e-02,1.126888863e+03,8.484232407e+02,2.440471781e-06,1.743194129e-07,9.006431060e-01
YGL149W,18,B,20,120,1.000000000e+00,5.632168225e-04,4.297929620e+02,2.552643672e+02,2.358019449e-07,2.620021610e-08,-8.501040464e-01
YGL149W,18,B,20,120,1.000000000e+00,-1.771129180e-02,8.743782883e+02,5.548968204e+02,1.936998168e-06,1.210623855e-07,9.547798899e-01
YGL029W,17,B,35,135,2.000000000e+00,-9.917838520e-03,1.381995356e+03,6.146177065e+02,1.202827722e-06,3.084173647e-08,9.911698942e-01
YIL037C,3,B,45,145,1.000000000e+00,-2.515079679e-02,9.690782511e+02,6.045979050e+02,2.594159588e-06,1.441199771e-07,9.494455703e-01
YJL197W,20,A,74,74,2.000000000e+00,-3.710950511e-02,1.238650672e+03,5.302756153e+02,1.865920558e-06,5.331201595e-08,9.866676039e-01
YLR380W,27,B,47,147,2.000000000e+00,-2.886690032e-02,1.171272946e+03,4.567058989e+02,2.100534936e-06,5.834819266e-08,9.874678039e-01
YNL046W,32,B,22,122,1.000000000e+00,4.342028545e-04,4.610855219e+02,2.985384530e+02,1.558776011e-07,1.731973345e-08,7.748837913e-01
YNL046W,32,B,22,122,1.000000000e+00,-5.574786624e-02,8.658273513e+02,5.470530766e+02,3.440858265e-06,2.150536415e-07,9.061461363e-01
YNL204C,31,A,15,15,1.000000000e+00,-1.909793208e-02,8.793716488e+02,5.414171247e+02,1.358244010e-06,8.489025060e-08,9.705718033e-01
YHL011C,45,A,10,10,1.000000000e+00,4.360171507e-02,3.716786643e+02,1.382119402e+02,8.025652832e-07,6.688044027e-08,9.349446090e-01
YHL011C,45,A,10,10,1.000000000e+00,6.385225964e-02,1.491521751e+03,7.250172315e+02,1.091457547e-06,2.872256702e-08,9.856007581e-01
YOR320C,35,B,16,116,1.000000000e+00,-3.582045040e-02,9.622890372e+02,6.166605574e+02,3.289796699e-06,1.827664833e-07,9.368747388e-01
YIL015W,3,A,32,32,2.000000000e+00,-2.729800992e-03,1.283103708e+03,5.552990382e+02,1.292363716e-06,3.492874908e-08,9.911852223e-01
YBR189W,47,A,31,31,1.000000000e+00,-3.206754542e-02,4.738698798e+02,1.288566935e+02,7.416547947e-07,4.362675263e-08,9.003310989e-01
YBR189W,47,A,31,31,1.000000000e+00,1.131218848e-01,1.630374805e+03,9.692369906e+02,1.862663059e-06,5.644433511e-08,9.653256240e-01
YDL136W,10,A,90,90,1.000000000e+00,-1.840566700e-02,1.129359032e+03,7.574522225e+02,2.462556313e-06,1.296082270e-07,9.400476075e-01
YGL231C,18,A,78,78,2.000000000e+00,-5.771378121e-03,1.215964621e+03,4.728447211e+02,1.257785904e-06,3.399421363e-08,9.913838571e-01
YHR203C,6,A,92,92,1.000000000e+00,8.055933137e-03,8.942732932e+02,5.187027089e+02,1.697537244e-06,8.934406549e-08,9.541179503e-01
YKL135C,23,B,15,115,1.000000000e+00,-4.845397949e-02,1.200150431e+03,7.069697490e+02,1.877625522e-06,7.510502089e-08,9.616180996e-01
YJL044C,21,A,79,79,1.000000000e+00,4.238545614e-03,4.365694077e+02,3.404452981e+02,6.463898754e-08,1.615974689e-08,5.018142585e-01
