genotype,run_no,plate_no,well_no,file_column,no_segments,sum_area_gap_fd,t_end,t_start,tphase_residuals_fd,tphase_residuals_fd_normalized,tphase_rsquared_fd
YCR021C,2,A,41,41,2.000000000e+00,-2.354684294e-02,1.168167876e+03,5.418364814e+02,7.206125281e-07,2.324556542e-08,9.938281945e-01
YMR193C-A,29,A,25,25,2.000000000e+00,-1.958325591e-02,1.184347304e+03,5.160739457e+02,1.401489549e-06,4.122028085e-08,9.879442357e-01
YKR001C,23,A,76,76,1.000000000e+00,6.764134276e-03,4.568319515e+02,3.135998539e+02,4.873839651e-08,6.962628073e-09,7.879831181e-01
YKR001C,23,A,76,76,1.000000000e+00,-7.630962724e-03,9.163962426e+02,5.962068363e+02,9.541630628e-07,5.963519143e-08,9.750098692e-01
YBR287W,48,B,79,179,2.000000000e+00,-7.610486078e-03,1.295704781e+03,5.919492725e+02,1.144885295e-06,3.271100842e-08,9.906759645e-01
YKR104W,41,A,22,22,2.000000000e+00,-3.325270996e-03,1.340154087e+03,6.682382008e+02,1.636425594e-06,4.813016452e-08,9.859369531e-01
YOL115W,43,B,29,129,1.000000000e+00,1.724587765e-02,3.537525938e+02,2.366019090e+02,3.484781691e-07,5.807969485e-08,3.124216826e-01
YOL115W,43,B,29,129,1.000000000e+00,-7.031194766e-02,1.579185380e+03,7.805454795e+02,7.993220192e-07,2.049543639e-08,9.837358613e-01
YIR039C,5,A,96,96,2.000000000e+00,-1.226470968e-02,1.343424842e+03,5.972589374e+02,1.289895544e-06,3.394461957e-08,9.907222790e-01
YNL160W,31,A,48,48,2.000000000e+00,-1.957879583e-02,9.884798309e+02,3.333827995e+02,1.899091365e-06,5.754822317e-08,9.811155112e-01
YNL029C,32,B,10,110,1.000000000e+00,-2.816448856e-02,8.782908802e+02,5.145581601e+02,1.708826003e-06,9.493477797e-08,9.602083738e-01
YDL216C,11,A,48,48,1.000000000e+00,1.503832583e-01,1.011857294e+03,6.190447954e+02,1.005989374e-05,5.029946871e-07,8.929151531e-01
YOR166C,34,B,4,104,2.000000000e+00,1.363485091e-02,7.752349916e+02,3.388039613e+02,1.233954883e-06,5.608885834e-08,9.849233618e-01
YOR166C,34,B,4,104,1.000000000e+00,-2.221384958e-02,9.863432634e+02,8.622509152e+02,5.110745381e-07,8.517908968e-08,6.208311755e-01
YOR166C,34,B,4,104,1.000000000e+00,-8.568528778e-03,1.192189170e+03,1.061440198e+03,1.535733060e-07,2.559555101e-08,9.182618969e-01
YDL061C,10,B,31,131,1.000000000e+00,-1.790960060e-02,1.198101639e+03,7.554968571e+02,1.490231954e-06,6.773781607e-08,9.635656008e-01
YOR112W,33,A,61,61,2.000000000e+00,3.747441090e-04,1.309508572e+03,5.812785626e+02,1.234421595e-06,3.428948876e-08,9.883957801e-01
YOR348C,35,A,39,39,1.000000000e+00,-3.805945114e-02,8.620752430e+02,5.298309335e+02,2.790804805e-06,1.641649886e-07,9.439497342e-01
YBR185C,9,B,20,120,1.000000000e+00,3.103056664e-02,3.214360624e+02,1.972910172e+02,6.250478714e-07,8.929255306e-08,8.567751267e-01
YBR185C,9,B,20,120,2.000000000e+00,2.814067360e-03,1.366334326e+03,7.004195128e+02,1.030471783e-06,3.122641767e-08,9.903220292e-01
YLR235C,26,B,35,135,1.000000000e+00,-1.182352586e-02,1.029674901e+03,6.086789631e+02,1.773100597e-06,8.443336177e-08,9.569614759e-01
YBL054W,7,B,44,144,2.000000000e+00,-8.085514740e-03,1.424021087e+03,7.504156194e+02,1.652630857e-06,4.860678993e-08,9.892192666e-01
YDR218C,13,A,39,39,1.000000000e+00,1.406343984e-04,3.541562030e+02,2.485417240e+02,2.325932624e-08,4.651865248e-09,8.782091673e-01
YDR218C,13,A,39,39,1.000000000e+00,-1.766517864e-02,8.249481465e+02,5.057839724e+02,1.439307594e-06,8.995672461e-08,9.668634097e-01
YJL208C,20,B,66,166,1.000000000e+00,-2.490964973e-02,9.749428942e+02,6.256960735e+02,1.835768196e-06,1.079863645e-07,9.563917889e-01
YNL148C,31,A,55,55,1.000000000e+00,-2.762595882e-02,1.027023649e+03,6.941624736e+02,1.779104950e-06,1.046532323e-07,9.522644185e-01
YLR121C,25,A,49,49,1.000000000e+00,-3.220422794e-02,9.012179636e+02,5.640802502e+02,2.363811320e-06,1.390477247e-07,9.533657784e-01
YMR234W,29,B,53,153,2.000000000e+00,-1.783252549e-02,1.108052507e+03,4.472811588e+02,1.042299180e-06,3.158482365e-08,9.922164068e-01
YDL045W-A,10,A,17,17,1.000000000e+00,4.747640694e-04,1.088055919e+03,6.991718029e+02,2.305451644e-06,1.152725822e-07,9.471242203e-01
YMR158C-B,41,A,62,62,1.000000000e+00,-2.211553158e-02,8.509351720e+02,5.368348696e+02,2.294707090e-06,1.434191931e-07,9.534160133e-01
YGR214W,20,A,54,54,1.000000000e+00,9.920795107e-03,4.922131678e+02,3.240689096e+02,7.382962925e-08,9.228703656e-09,7.324094425e-01
YGR214W,20,A,54,54,1.000000000e+00,-5.149243338e-02,1.089491930e+03,6.478709619e+02,2.753792500e-06,1.251723864e-07,9.364533648e-01
YDR273W,13,A,82,82,1.000000000e+00,-3.501036690e-04,8.391500943e+02,5.339769084e+02,1.154472706e-06,7.696484708e-08,9.710894909e-01
YOR345C,35,A,36,36,1.000000000e+00,-3.658291707e-02,9.679776271e+02,6.437170288e+02,2.043080547e-06,1.276925342e-07,9.434248235e-01
YIL038C,3,A,4,4,1.000000000e+00,-3.335741758e-02,9.539622017e+02,5.810482637e+02,2.027988069e-06,1.126660038e-07,9.509081282e-01
YPR015C,38,B,75,175,2.000000000e+00,2.670053930e-03,1.199856845e+03,5.184579944e+02,1.048779295e-06,3.084644986e-08,9.914919036e-01
YGR208W,20,B,50,150,2.000000000e+00,-2.498556898e-02,1.279441781e+03,5.526581407e+02,1.174601897e-06,3.262783048e-08,9.897627259e-01
YCL047C,2,B,8,108,2.000000000e+00,-2.589935190e-02,1.140430153e+03,4.803764704e+02,1.508282875e-06,4.570554168e-08,9.880034681e-01
YGR033C,19,A,26,26,1.000000000e+00,-1.982285095e-02,8.527876386e+02,5.367358516e+02,1.987617684e-06,1.242261052e-07,9.600873000e-01
YHR095W,6,A,25,25,1.000000000e+00,3.401323673e-03,1.032210063e+03,7.064803346e+02,1.199966225e-06,7.499788907e-08,9.757727115e-01
YML123C,44,B,60,160,1.000000000e+00,5.635235619e-03,5.216364076e+02,3.440113622e+02,6.528571908e-08,7.253968787e-09,8.948145360e-01
YML123C,44,B,60,160,2.000000000e+00,-1.087253872e-02,1.334489598e+03,6.327297602e+02,1.059784296e-06,3.027955132e-08,9.909791516e-01
YEL061C,16,A,32,32,1.000000000e+00,7.856168272e-03,4.008167721e+02,2.286653332e+02,6.362179137e-08,7.069087930e-09,9.692584740e-01
YEL061C,16,A,32,32,1.000000000e+00,-2.041248440e-02,8.795789971e+02,5.495928953e+02,2.153472565e-06,1.345920353e-07,9.476270524e-01
YHL035C,51,A,13,13,2.000000000e+00,-9.320833902e-03,1.321754804e+03,6.232741889e+02,1.056104970e-06,3.017442772e-08,9.908678465e-01
YFR038W,5,B,59,159,1.000000000e+00,4.446794172e-02,2.901584127e+02,8.416834000e+01,2.098373248e-06,2.098373248e-07,8.599495238e-01
YFR038W,5,B,59,159,1.000000000e+00,-6.056168156e-02,1.089315782e+03,6.090418910e+02,4.855649390e-06,2.023187246e-07,9.376551852e-01
YDR380W,14,B,62,162,1.000000000e+00,-2.220743426e-02,8.293156633e+02,4.953071321e+02,1.799390406e-06,1.058464945e-07,9.659316344e-01
YMR216C,29,B,40,140,2.000000000e+00,-3.529589466e-02,1.193451264e+03,5.318147190e+02,1.235628457e-06,3.744328659e-08,9.864729787e-01
YPR064W,48,A,59,59,2.000000000e+00,-4.036429830e-03,1.267373778e+03,5.683081238e+02,1.189013067e-06,3.397180193e-08,9.907288995e-01
YCL001W-A,5,B,7,107,1.000000000e+00,6.813991215e-02,4.228277497e+02,9.146117471e+01,3.601600570e-06,2.118588571e-07,8.947414834e-01
YCL001W-A,5,B,7,107,1.000000000e+00,-4.119967338e-02,9.710701976e+02,6.469070938e+02,3.047071561e-06,1.904419726e-07,9.252718504e-01
YHR050W,6,B,3,103,2.000000000e+00,-1.747358366e-02,1.278852385e+03,5.863247678e+02,1.396419732e-06,4.107116859e-08,9.887562651e-01
YKL037W,22,B,35,135,2.000000000e+00,-2.679787131e-02,1.138941574e+03,4.962638418e+02,1.442255560e-06,4.507048624e-08,9.891440064e-01
YMR271C,43,B,100,200,1.000000000e+00,-2.422982135e-02,9.031329666e+02,5.787121835e+02,2.270173348e-06,1.335396087e-07,9.575818202e-01
YML070W,44,B,26,126,2.000000000e+00,4.780134696e-03,1.316342466e+03,6.013704441e+02,7.926333119e-07,2.264666605e-08,9.929111956e-01
YCR094W,5,A,44,44,1.000000000e+00,4.377015120e-03,4.485284618e+02,8.416834000e+01,7.588617717e-07,4.215898732e-08,9.658948012e-01
YCR094W,5,A,44,44,1.000000000e+00,-3.101872000e-02,1.282984042e+03,9.074961524e+02,1.342322739e-06,7.064856521e-08,9.544335196e-01
YKL188C,23,B,55,155,1.000000000e+00,-2.806512207e-02,9.069194130e+02,5.976800650e+02,2.431782566e-06,1.519864104e-07,9.350976841e-01
YPL202C,36,A,100,100,1.000000000e+00,-1.752728718e-03,3.488393603e+02,1.839176884e+02,7.185863616e-08,8.982329520e-09,9.592982667e-01
YPL202C,36,A,100,100,1.000000000e+00,-2.115248089e-02,7.951731269e+02,4.889117774e+02,1.253069010e-06,8.353793400e-08,9.685905768e-01
YBR137W,8,A,90,90,1.000000000e+00,1.601855743e-02,4.506893801e+02,1.662668951e+02,2.540943829e-07,1.814959878e-08,9.862177924e-01
YBR137W,8,A,90,90,2.000000000e+00,-1.228470916e-02,1.445746545e+03,7.705768571e+02,8.373496639e-07,2.462793129e-08,9.921106410e-01
YLR034C,43,B,84,184,2.000000000e+00,-2.046431666e-02,1.350342830e+03,5.978657979e+02,1.652686029e-06,4.349173760e-08,9.883801370e-01
YML116W,44,A,52,52,1.000000000e+00,-2.335698419e-02,9.740351749e+02,6.329581558e+02,2.419265280e-06,1.423097224e-07,9.530575500e-01
YBR276C,48,B,77,177,1.000000000e+00,-1.689005613e-02,9.383415444e+02,6.139756910e+02,1.842403675e-06,1.151502297e-07,9.443063961e-01
YGL226W,18,A,73,73,1.000000000e+00,-2.451349097e-02,8.292518438e+02,4.900592093e+02,2.421003679e-06,1.424119811e-07,9.554854665e-01
YDL076C,10,B,41,141,1.000000000e+00,3.131281918e-02,3.400423663e+02,1.611326483e+02,1.185517883e-06,1.317242092e-07,5.379065642e-01
YDL076C,10,B,41,141,1.000000000e+00,-2.563529548e-02,1.022293746e+03,6.886952856e+02,2.319425685e-06,1.364368050e-07,9.541392362e-01
YDR197W,51,A,28,28,1.000000000e+00,2.161091446e-02,4.937491022e+02,1.104177514e+02,3.687952951e-07,1.941027869e-08,9.847127921e-01
YDR197W,51,A,28,28,1.000000000e+00,-2.353496061e-02,1.187451747e+03,7.767823306e+02,1.639622439e-06,7.807725901e-08,9.583290504e-01
YER081W,17,A,4,4,2.000000000e+00,-2.156652415e-02,1.380501994e+03,5.813161120e+02,8.498607944e-07,2.124651986e-08,9.920478360e-01
YBR201W,9,A,30,30,1.000000000e+00,1.978984501e-02,2.429764328e+02,8.416834000e+01,6.271812010e-07,7.839765013e-08,9.002036055e-01
YBR201W,9,A,30,30,2.000000000e+00,-2.045936428e-02,1.416987255e+03,8.036977300e+02,8.401365004e-07,2.800455001e-08,9.881683594e-01
YPL188W,37,B,14,114,1.000000000e+00,-2.206544760e-02,8.121057644e+02,4.705967053e+02,2.045863695e-06,1.203449233e-07,9.583089688e-01
YAL047C,45,B,87,187,1.000000000e+00,-6.849537511e-02,6.404492450e+02,1.061989975e+02,1.515788949e-06,5.614033145e-08,9.636469690e-01
YAL047C,45,B,87,187,1.000000000e+00,-2.547937783e-02,1.407876527e+03,1.001182146e+03,1.491578348e-06,7.457891739e-08,9.431025113e-01
YOR344C,35,A,35,35,1.000000000e+00,1.900221413e-01,1.067508115e+03,4.958150527e+02,1.350374371e-05,4.656463348e-07,9.034114350e-01
YKR057W,24,B,14,114,1.000000000e+00,5.674656452e-04,5.188313122e+02,3.648923814e+02,1.916062921e-08,2.737232745e-09,7.416857381e-01
YKR057W,24,B,14,114,2.000000000e+00,-5.263524848e-03,1.369424312e+03,6.758225662e+02,9.706788313e-07,2.773368089e-08,9.899942644e-01
BY4741,15,B,71,171,1.000000000e+00,-3.801706547e-02,9.801407328e+02,6.509066716e+02,2.674712593e-06,1.573360349e-07,9.388952845e-01
YJL038C,21,A,81,81,1.000000000e+00,-3.556221759e-02,8.430441808e+02,5.226194320e+02,2.195406487e-06,1.372129054e-07,9.530557038e-01
YKL207W,23,A,64,64,1.000000000e+00,-2.255552796e-02,9.698664573e+02,6.140618049e+02,2.375074576e-06,1.319485876e-07,9.548865480e-01
YIR020W-B,5,B,80,180,1.000000000e+00,8.078955012e-03,4.507663737e+02,3.096810140e+02,7.230813541e-08,1.032973363e-08,8.760107931e-01
YIR020W-B,5,B,80,180,1.000000000e+00,-2.623685432e-02,9.289681707e+02,5.967929015e+02,2.019757982e-06,1.188092931e-07,9.572567863e-01
YDL042C,10,B,15,115,1.000000000e+00,-2.346259097e-02,8.960951271e+02,5.231066409e+02,1.598206766e-06,8.878926480e-08,9.731087429e-01
YKL017C,22,A,24,24,2.000000000e+00,-2.770596740e-02,1.140988404e+03,5.175286951e+02,2.369079331e-06,7.403372908e-08,9.850496559e-01
YGR165W,20,A,18,18,1.000000000e+00,1.309276619e-02,3.921719224e+02,8.416834000e+01,4.298163852e-07,2.865442568e-08,9.601710017e-01
YGR165W,20,A,18,18,3.000000000e+00,-1.199877313e-02,1.591395981e+03,6.324313451e+02,6.868509046e-07,1.430939385e-08,9.945588764e-01
YJL065C,21,B,61,161,2.000000000e+00,-9.414546470e-03,1.330332128e+03,6.622985873e+02,1.059834795e-06,3.211620590e-08,9.901562657e-01
YDL077C,10,A,42,42,1.000000000e+00,-1.735783297e-02,5.117569357e+02,2.129264918e+02,9.768000947e-07,6.512000632e-08,9.378662219e-01
YDL077C,10,A,42,42,1.000000000e+00,-1.043049018e-03,1.426591555e+03,1.027411293e+03,2.525028360e-06,1.262514180e-07,9.350253459e-01
YAL019W,1,B,39,139,2.000000000e+00,-1.283357400e-03,1.337966988e+03,5.778399768e+02,1.299670669e-06,3.420185970e-08,9.903585066e-01
YCL042W,2,B,3,103,2.000000000e+00,-2.950785229e-02,1.179289979e+03,4.802440081e+02,1.149299691e-06,3.380293209e-08,9.913435382e-01
YGL067W,17,A,64,64,1.000000000e+00,-1.925154001e-02,9.513316830e+02,6.126552378e+02,2.216202689e-06,1.303648641e-07,9.581562082e-01
YGL213C,18,A,63,63,1.000000000e+00,-1.800297100e-02,8.274220695e+02,5.168012760e+02,2.045791007e-06,1.278619379e-07,9.545268648e-01
YLR172C,25,A,83,83,1.000000000e+00,-2.570539398e-02,9.064371710e+02,5.747549475e+02,2.099359538e-06,1.234917375e-07,9.527297267e-01
YLR052W,43,B,94,194,1.000000000e+00,-5.472421409e-03,1.078838046e+03,6.769626617e+02,9.311763947e-07,4.655881973e-08,9.710231599e-01
YHR153C,6,A,67,67,1.000000000e+00,-9.241745377e-03,1.001426241e+03,7.032284857e+02,7.988277860e-07,5.325518573e-08,9.821639316e-01
YHR035W,4,A,100,100,2.000000000e+00,-3.368592436e-02,1.171085039e+03,5.242100003e+02,1.147613846e-06,3.586293270e-08,9.902378181e-01
YOR094W,33,B,49,149,1.000000000e+00,5.101953469e-03,3.905265814e+02,3.474652790e+02,1.307985135e-07,6.539925677e-08,-4.407523129e+01
YOR094W,33,B,49,149,1.000000000e+00,-3.175862366e-02,8.819539441e+02,5.584493121e+02,3.082998298e-06,1.813528410e-07,9.408801991e-01
YLR244C,26,A,42,42,1.000000000e+00,2.731874343e-03,5.726459695e+02,4.321631920e+02,2.881720551e-08,4.116743645e-09,7.691677968e-01
YLR244C,26,A,42,42,1.000000000e+00,-2.822916537e-02,1.081187108e+03,7.351986001e+02,2.210922834e-06,1.228290463e-07,9.386459789e-01
YML072C,46,A,61,61,1.000000000e+00,-7.690822973e-04,3.620100782e+02,1.183253252e+02,2.339007743e-07,1.799236726e-08,9.641517408e-01
YML072C,46,A,61,61,1.000000000e+00,-3.062949784e-02,8.192356565e+02,4.833552521e+02,2.471067690e-06,1.544417306e-07,9.418707812e-01
YPR174C,39,B,85,185,2.000000000e+00,-8.273038582e-03,1.343574245e+03,6.348581761e+02,1.494242966e-06,4.150674906e-08,9.888233695e-01
YLR413W,27,B,74,174,2.000000000e+00,-1.302059624e-02,1.228773732e+03,5.042051476e+02,1.480986268e-06,4.113850744e-08,9.896667724e-01
YJL160C,47,B,69,169,2.000000000e+00,-2.110450277e-02,1.262914722e+03,5.461690246e+02,1.672804636e-06,4.646679545e-08,9.882956444e-01
YAL019W,1,A,39,39,2.000000000e+00,2.896149300e-03,1.356335960e+03,6.166140111e+02,1.374725547e-06,3.715474450e-08,9.889112921e-01
YKL177W,23,A,48,48,1.000000000e+00,-8.968871841e-03,8.575628539e+02,5.394589622e+02,1.636727318e-06,1.022954574e-07,9.678703551e-01
YJR094W-A,46,B,20,120,2.000000000e+00,-3.833584546e-03,1.191670224e+03,5.757870567e+02,1.014260519e-06,3.271808124e-08,9.870123519e-01
YOR030W,32,A,92,92,1.000000000e+00,-3.094279115e-02,9.263499232e+02,5.638218412e+02,1.664866225e-06,9.249256805e-08,9.615816132e-01
YDR453C,15,A,18,18,1.000000000e+00,-2.609545919e-02,8.691379846e+02,5.287878647e+02,2.153439452e-06,1.266729090e-07,9.594962799e-01
YJL179W,20,B,86,186,1.000000000e+00,6.271539630e-03,4.830995361e+02,3.673400080e+02,2.568530464e-08,4.280884107e-09,6.740809240e-01
YJL179W,20,B,86,186,2.000000000e+00,-1.680402864e-02,1.385397979e+03,6.381836013e+02,9.216643595e-07,2.425432525e-08,9.921649695e-01
YKR096W,48,A,30,30,2.000000000e+00,9.974344412e-03,1.299709130e+03,5.715508039e+02,1.044200755e-06,2.900557653e-08,9.919266060e-01
YMR031C,28,A,68,68,1.000000000e+00,-1.574463641e-02,9.154924664e+02,5.667704969e+02,2.029914832e-06,1.194067548e-07,9.572163014e-01
YOL051W,36,A,15,15,1.000000000e+00,-3.950482417e-03,4.111679192e+02,2.649321418e+02,1.836097509e-08,2.622996441e-09,9.135058971e-01
YOL051W,36,A,15,15,2.000000000e+00,1.869271536e-02,1.891280369e+03,1.148310639e+03,1.091381823e-06,2.949680602e-08,9.620882217e-01
YDR297W,14,A,3,3,2.000000000e+00,-2.200431213e-02,1.232277189e+03,4.868459234e+02,1.098957697e-06,2.970155939e-08,9.920998305e-01
YLR064W,25,B,7,107,1.000000000e+00,-1.704047355e-02,8.189085541e+02,4.689812127e+02,1.748277883e-06,1.028398755e-07,9.636375960e-01
YLR096W,25,B,33,133,1.000000000e+00,-3.473328248e-02,8.234065401e+02,5.037219827e+02,2.891028205e-06,1.806892628e-07,9.300715287e-01
YAL048C,1,A,16,16,2.000000000e+00,-1.273816266e-02,1.470727624e+03,6.749635425e+02,8.900158710e-07,2.225039677e-08,9.922473842e-01
YBR131W,48,B,69,169,1.000000000e+00,4.641482539e-02,4.090039715e+02,8.416834000e+01,7.882376972e-06,4.926485607e-07,6.523174422e-01
YBR131W,48,B,69,169,2.000000000e+00,-2.253447909e-02,1.427949133e+03,7.011748072e+02,9.464251330e-07,2.628958703e-08,9.910989646e-01
YMR246W,29,A,62,62,1.000000000e+00,-1.720939949e-02,8.056615281e+02,4.425053703e+02,1.784501501e-06,9.913897226e-08,9.672013796e-01
YOR240W,34,B,64,164,2.000000000e+00,1.330024215e-02,1.338774726e+03,5.533372560e+02,1.399424116e-06,3.588266964e-08,9.895740953e-01
YAL016W,45,B,86,186,1.000000000e+00,-5.322607267e-02,1.382411941e+03,9.868554726e+02,1.457728167e-06,7.288640835e-08,9.251325603e-01
YHR034C,4,B,99,199,1.000000000e+00,-5.541081281e-04,4.985602909e+02,3.653642072e+02,3.190368197e-08,5.317280329e-09,8.463789952e-01
YHR034C,4,B,99,199,1.000000000e+00,2.180544577e-02,1.245742537e+03,7.569903826e+02,4.587546183e-06,1.835018473e-07,9.069579710e-01
YKR059W,24,A,16,16,1.000000000e+00,1.037936290e-02,4.361848650e+02,3.559451585e+02,1.363420787e-07,3.408551968e-08,-7.047870482e-01
YKR059W,24,A,16,16,2.000000000e+00,-2.243394562e-02,1.286526199e+03,6.059575510e+02,1.169882138e-06,3.440829818e-08,9.898400007e-01
YLR261C,26,B,54,154,2.000000000e+00,-3.011977028e-02,1.319886341e+03,6.006139221e+02,1.090358090e-06,3.115308827e-08,9.891948823e-01
YCR077C,5,B,33,133,2.000000000e+00,5.389597354e-02,6.314661505e+02,8.416834000e+01,1.912013819e-06,7.081532663e-08,9.591700800e-01
YCR077C,5,B,33,133,1.000000000e+00,-2.178423795e-02,1.159257366e+03,7.825444029e+02,1.666912523e-06,9.260625125e-08,9.473985002e-01
YLR149C,25,B,72,172,1.000000000e+00,-9.495185101e-03,8.691252653e+02,5.309346425e+02,1.636215693e-06,9.624798192e-08,9.703986996e-01
YLL014W,24,B,30,130,2.000000000e+00,-3.811790060e-04,1.287869799e+03,5.682308834e+02,8.977117869e-07,2.493643853e-08,9.923763871e-01
YHR005C,45,A,14,14,1.000000000e+00,-3.693293048e-02,8.613197101e+02,5.405990561e+02,2.687330389e-06,1.679581493e-07,9.460420648e-01
YCR100C,5,B,47,147,2.000000000e+00,1.628938434e-03,1.400830917e+03,6.060881120e+02,1.627176411e-06,4.067941027e-08,9.896499582e-01
YMR002W,28,A,42,42,2.000000000e+00,9.166802359e-03,1.251865996e+03,5.365912516e+02,1.045590198e-06,2.904417217e-08,9.924644876e-01
YJR137C,22,B,7,107,1.000000000e+00,-4.414239138e-02,1.004652903e+03,6.502053922e+02,2.805838036e-06,1.558798909e-07,9.318844491e-01
YJL216C,20,B,59,159,2.000000000e+00,-2.729829340e-03,1.280385515e+03,5.387280405e+02,1.220644239e-06,3.212221683e-08,9.914105659e-01
YGR233C,40,B,53,153,2.000000000e+00,-6.664708405e-03,1.357770909e+03,6.317008482e+02,1.484760564e-06,4.124334901e-08,9.888988106e-01
YGL210W,18,B,60,160,1.000000000e+00,-3.618579109e-02,8.433989290e+02,5.344269917e+02,2.642557151e-06,1.651598219e-07,9.372737294e-01
BY4741,50,A,27,27,1.000000000e+00,-3.119366276e-02,9.478769512e+02,6.094606567e+02,2.730851515e-06,1.606383244e-07,9.368810920e-01
YKR006C,23,B,79,179,1.000000000e+00,-1.793509080e-02,1.091044549e+03,6.796260936e+02,1.503671448e-06,7.160340227e-08,9.529096042e-01
YBR217W,9,A,44,44,1.000000000e+00,6.083701497e-02,2.563499712e+02,1.084939460e+02,2.585018642e-06,3.692883775e-07,7.300244086e-01
YBR217W,9,A,44,44,2.000000000e+00,7.922134923e-03,1.662374256e+03,9.313375642e+02,5.429049395e-07,1.467310647e-08,9.907107106e-01
YDR282C,13,B,91,191,1.000000000e+00,-6.184973186e-03,4.203739500e+02,2.344493382e+02,7.840775518e-08,7.840775518e-09,9.389133563e-01
YDR282C,13,B,91,191,1.000000000e+00,-2.459862359e-02,8.624041824e+02,5.522616212e+02,1.562942965e-06,9.768393532e-08,9.658151377e-01
YCL029C,1,A,93,93,2.000000000e+00,-2.752554003e-02,1.246498071e+03,5.293504958e+02,1.185780979e-06,3.293836052e-08,9.907729529e-01
YLR024C,24,A,84,84,1.000000000e+00,-2.934879028e-02,9.739185400e+02,6.052244554e+02,2.144180644e-06,1.191211469e-07,9.446058306e-01
YLL048C,43,A,78,78,2.000000000e+00,-3.468362740e-03,1.410049401e+03,6.287447145e+02,1.295476129e-06,3.321733663e-08,9.905398741e-01
YDL233W,11,A,61,61,1.000000000e+00,3.109027406e-02,9.574738173e+02,5.569377234e+02,4.205884345e-06,2.102942173e-07,9.384933115e-01
YCR105W,5,B,50,150,1.000000000e+00,-3.235192891e-02,8.859086536e+02,5.531051675e+02,2.402192024e-06,1.413054132e-07,9.509307640e-01
YMR064W,42,A,64,64,1.000000000e+00,1.161943985e-02,2.860165671e+02,8.416834000e+01,5.425536868e-07,5.425536868e-08,5.578998272e-01
YMR064W,42,A,64,64,2.000000000e+00,-1.575541455e-02,1.125017059e+03,4.019214194e+02,2.561312499e-06,7.114756941e-08,9.766512023e-01
YAL028W,1,B,32,132,2.000000000e+00,-1.545274777e-02,1.257908074e+03,5.312476228e+02,1.199620686e-06,3.332279684e-08,9.923494952e-01
YPR100W,39,B,32,132,2.000000000e+00,-7.368260810e-03,1.488279455e+03,7.492282095e+02,1.708501812e-06,4.617572464e-08,9.791051756e-01
YLR118C,25,B,46,146,1.000000000e+00,-1.897533881e-02,8.970946722e+02,5.338693498e+02,2.392309136e-06,1.329060631e-07,9.557911798e-01
YER032W,16,B,58,158,1.000000000e+00,-2.859553531e-02,8.647323732e+02,5.371771829e+02,2.821505903e-06,1.659709355e-07,9.448018863e-01
YDL046W,10,A,18,18,2.000000000e+00,-1.441791100e-04,1.317724374e+03,6.023687479e+02,1.143807465e-06,3.268021329e-08,9.916719986e-01
