genotype,run_no,plate_no,well_no,file_column,alphabetic_code,no_plateaus,no_mono_violations,curve_rsquared_fd,curve_rsquared_gp,final_gap_logod,plat_threshold,plat_duration,plat_distance,plat_atol,plat_rtol,tran_threshold,tran_duration,tran_distance,tran_atol,tran_rtol
YKL200C,23,A,61,61,PTP,2.000000000e+00,0.000000000e+00,9.891602644e-01,9.909401440e-01,-6.806652628e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL205W,23,A,62,62,PTP,2.000000000e+00,0.000000000e+00,9.878791493e-01,9.892949066e-01,-6.138472209e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL206C,23,A,63,63,PTP,2.000000000e+00,0.000000000e+00,9.871545162e-01,9.885166116e-01,-7.053794211e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL207W,23,A,64,64,PTP,2.000000000e+00,0.000000000e+00,9.869183067e-01,9.888530476e-01,-9.450764142e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL208W,23,A,65,65,PTP,2.000000000e+00,0.000000000e+00,9.864613010e-01,9.878610119e-01,-8.906284393e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL211C,23,A,66,66,PTP,2.000000000e+00,0.000000000e+00,9.820285819e-01,9.851497020e-01,-8.257197453e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL212W,23,A,67,67,PTP,2.000000000e+00,0.000000000e+00,9.888920719e-01,9.892256804e-01,-1.138756598e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL213C,23,A,68,68,TTPTP,2.000000000e+00,0.000000000e+00,9.816344462e-01,9.848459639e-01,-1.978011600e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL214C,23,A,69,69,PTP,2.000000000e+00,0.000000000e+00,9.866562924e-01,9.884626464e-01,-7.405509170e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL216W,23,A,70,70,PTP,2.000000000e+00,0.000000000e+00,9.807780119e-01,9.848535633e-01,-6.714324160e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
BY4741,23,A,71,71,PTP,2.000000000e+00,0.000000000e+00,9.804824309e-01,9.834714531e-01,-7.303505109e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL217W,23,A,72,72,PTP,2.000000000e+00,0.000000000e+00,9.817185614e-01,9.842437925e-01,-1.002260101e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL218C,23,A,73,73,PTP,2.000000000e+00,0.000000000e+00,9.714339384e-01,9.754107852e-01,-1.098277597e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL221W,23,A,74,74,TPTP,2.000000000e+00,0.000000000e+00,9.880348624e-01,9.902575510e-01,-7.017856108e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL222C,23,A,75,75,TPTP,2.000000000e+00,0.000000000e+00,9.805611416e-01,9.837719933e-01,-1.006644489e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR001C,23,A,76,76,TPTP,2.000000000e+00,0.000000000e+00,9.910728845e-01,9.925270126e-01,-6.035481692e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR003W,23,A,77,77,PTP,2.000000000e+00,0.000000000e+00,9.857034063e-01,9.870707743e-01,-8.687089177e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR005C,23,A,78,78,PTP,2.000000000e+00,0.000000000e+00,9.855603209e-01,9.872706153e-01,-6.915609050e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR006C,23,A,79,79,PTP,2.000000000e+00,0.000000000e+00,9.875869679e-01,9.886105308e-01,-5.298704740e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR007W,23,A,80,80,PTP,2.000000000e+00,0.000000000e+00,9.992141437e-01,9.996236516e-01,1.334885350e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR009C,23,A,81,81,PTP,2.000000000e+00,0.000000000e+00,9.838893304e-01,9.854309459e-01,-8.428696358e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR011C,23,A,82,82,PTP,2.000000000e+00,0.000000000e+00,9.860790880e-01,9.884992351e-01,-7.241230953e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR012C,23,A,83,83,PTP,2.000000000e+00,0.000000000e+00,9.846983943e-01,9.873866172e-01,-5.910868865e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR013W,23,A,84,84,PTP,2.000000000e+00,0.000000000e+00,9.857831781e-01,9.963638205e-01,2.354487882e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR014C,23,A,85,85,TPTP,2.000000000e+00,0.000000000e+00,9.968230097e-01,9.977032136e-01,1.767277562e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR015C,23,A,86,86,PTTP,2.000000000e+00,0.000000000e+00,9.966208643e-01,9.983597927e-01,3.623602951e-03,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR016W,23,A,87,87,PTP,2.000000000e+00,0.000000000e+00,9.861551232e-01,9.873688912e-01,-7.616509065e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
BY4741,23,A,88,88,PTP,2.000000000e+00,0.000000000e+00,9.851950773e-01,9.866304173e-01,-8.296937749e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR017C,23,A,89,89,PTP,2.000000000e+00,0.000000000e+00,9.800885307e-01,9.826906140e-01,-8.771677046e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR018C,23,A,90,90,PTP,2.000000000e+00,0.000000000e+00,9.746786043e-01,9.824490407e-01,-7.416781805e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR020W,23,A,91,91,PTTP,2.000000000e+00,0.000000000e+00,9.851828404e-01,9.950523420e-01,-4.236864193e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR021W,23,A,92,92,PTP,2.000000000e+00,0.000000000e+00,9.768142162e-01,9.798480340e-01,-6.798703428e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR026C,23,A,94,94,PTP,2.000000000e+00,0.000000000e+00,9.653671919e-01,9.656810999e-01,-1.544910304e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR030W,23,A,95,95,PTP,2.000000000e+00,0.000000000e+00,9.775478201e-01,9.791744002e-01,-7.247948310e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR031C,23,A,96,96,PTP,2.000000000e+00,0.000000000e+00,9.810418041e-01,9.847226752e-01,-9.467153935e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR032W,23,A,97,97,PTP,2.000000000e+00,0.000000000e+00,9.822740508e-01,9.850131483e-01,-8.160822363e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR033C,23,A,98,98,PTP,2.000000000e+00,0.000000000e+00,9.840023804e-01,9.875447970e-01,-6.060556867e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR035C,23,A,99,99,TPTP,2.000000000e+00,0.000000000e+00,9.888101196e-01,9.907238279e-01,-1.126933282e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKR042W,23,A,100,100,TPTP,2.000000000e+00,0.000000000e+00,9.875003788e-01,9.893605371e-01,-9.784347834e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL120W,23,B,1,101,PTP,2.000000000e+00,0.000000000e+00,9.820728192e-01,9.844048464e-01,-7.133582545e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL121W,23,B,2,102,TPTP,2.000000000e+00,0.000000000e+00,9.853633265e-01,9.882868572e-01,-6.401759684e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL123W,23,B,3,103,PTP,2.000000000e+00,0.000000000e+00,9.861079989e-01,9.878182567e-01,-8.521188096e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL124W,23,B,4,104,PTP,2.000000000e+00,0.000000000e+00,9.826785497e-01,9.852797681e-01,-8.242541432e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
BY4741,23,B,5,105,PTP,2.000000000e+00,0.000000000e+00,9.802958721e-01,9.832419921e-01,-8.294105362e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL126W,23,B,6,106,TPTP,2.000000000e+00,0.000000000e+00,9.905844923e-01,9.923251307e-01,-6.475654761e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL127W,23,B,7,107,PTP,2.000000000e+00,0.000000000e+00,9.877664360e-01,9.897255533e-01,-6.762878038e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL128C,23,B,8,108,PTP,2.000000000e+00,0.000000000e+00,9.811449518e-01,9.838763178e-01,-8.400626108e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL129C,23,B,9,109,TPTP,2.000000000e+00,0.000000000e+00,9.862773413e-01,9.881292477e-01,-9.331856426e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL130C,23,B,10,110,TPTP,2.000000000e+00,0.000000000e+00,9.872790427e-01,9.890811717e-01,-7.636060101e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL131W,23,B,11,111,PTP,2.000000000e+00,0.000000000e+00,9.839344361e-01,9.866907668e-01,-6.885735974e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL132C,23,B,12,112,PTP,2.000000000e+00,0.000000000e+00,9.820758599e-01,9.854589722e-01,-7.352847657e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL133C,23,B,13,113,PTP,2.000000000e+00,0.000000000e+00,9.863907505e-01,9.882038730e-01,-5.856057101e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL134C,23,B,14,114,PTP,2.000000000e+00,0.000000000e+00,9.821251765e-01,9.838187661e-01,-5.388073369e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL135C,23,B,15,115,PTP,2.000000000e+00,0.000000000e+00,9.850482323e-01,9.852505773e-01,-9.613530520e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL136W,23,B,16,116,PTTP,2.000000000e+00,0.000000000e+00,9.965841121e-01,9.971873566e-01,8.085049407e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL137W,23,B,17,117,PTP,2.000000000e+00,0.000000000e+00,9.787574502e-01,9.825436810e-01,-8.377803622e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL138C,23,B,18,118,TPTP,2.000000000e+00,0.000000000e+00,9.875440251e-01,9.890309148e-01,-7.132816875e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL140W,23,B,19,119,TPTP,2.000000000e+00,0.000000000e+00,9.889194719e-01,9.902589533e-01,-8.519253888e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL142W,23,B,20,120,PTP,2.000000000e+00,0.000000000e+00,9.807446124e-01,9.829807271e-01,-8.109619485e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL143W,23,B,21,121,PTTP,2.000000000e+00,0.000000000e+00,8.626433167e-01,8.604745588e-01,failed_to_compute,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL146W,23,B,22,122,TPTP,2.000000000e+00,0.000000000e+00,9.835141035e-01,9.851653991e-01,-8.724345173e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL147C,23,B,23,123,PTP,2.000000000e+00,0.000000000e+00,9.883548347e-01,9.898569974e-01,-8.216693312e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL148C,23,B,24,124,PTP,2.000000000e+00,0.000000000e+00,9.870350966e-01,9.885627324e-01,-6.044301446e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL149C,23,B,25,125,PTP,2.000000000e+00,0.000000000e+00,9.826693078e-01,9.858030713e-01,-6.280388514e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL150W,23,B,26,126,TPTP,2.000000000e+00,0.000000000e+00,9.858524438e-01,9.877678947e-01,-9.739824020e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
BY4741,23,B,27,127,PTTP,2.000000000e+00,0.000000000e+00,9.963682672e-01,9.968036685e-01,6.958500077e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL151C,23,B,28,128,PTP,2.000000000e+00,0.000000000e+00,9.854081773e-01,9.880736074e-01,-6.783592303e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL155C,23,B,29,129,PTP,2.000000000e+00,0.000000000e+00,9.857805427e-01,9.878289298e-01,-8.933623355e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL156W,23,B,30,130,TPTP,2.000000000e+00,0.000000000e+00,9.867709720e-01,9.890742794e-01,-9.161825335e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL157W,23,B,31,131,PTTP,2.000000000e+00,0.000000000e+00,9.883441663e-01,9.906622367e-01,-1.637713765e-01,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL158W,23,B,32,132,PTTP,2.000000000e+00,0.000000000e+00,9.883115844e-01,9.904369011e-01,-6.161079774e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
YKL159C,23,B,33,133,PTP,2.000000000e+00,0.000000000e+00,9.838172968e-01,9.865365287e-01,-5.841644393e-02,2.000000000e-06,5.000000000e+02,4.000000000e+02,1.000000000e-03,2.500000000e-01,1.000000000e-08,1.000000000e+02,2.000000000e+02,1.000000000e-05,3.000000000e-01
